agebroad,population,global,variant,year
70plus,1732605.922,900,instant_replacement,2085
75plus,1215288.429,900,instant_replacement,2085
80plus,783239.778,900,instant_replacement,2085
85plus,451292.498,900,instant_replacement,2085
90plus,221729.578,900,instant_replacement,2085
total,8001035.471,900,low_variant,2085
0_4,347513.049,900,low_variant,2085
0_14,1102423.586,900,low_variant,2085
0_19,1505606.816,900,low_variant,2085
0_24,1921990.279,900,low_variant,2085
5_14,754910.537,900,low_variant,2085
15plus,6898611.885,900,low_variant,2085
15_24,819566.693,900,low_variant,2085
15_49,3174660.832,900,low_variant,2085
15_59,4159437.453,900,low_variant,2085
15_64,4655715.549,900,low_variant,2085
20plus,6495428.655,900,low_variant,2085
20_64,4252532.319,900,low_variant,2085
20_69,4762534.389,900,low_variant,2085
25plus,6079045.192,900,low_variant,2085
25_49,2355094.139,900,low_variant,2085
25_64,3836148.856,900,low_variant,2085
25_69,4346150.926,900,low_variant,2085
50plus,3723951.053,900,low_variant,2085
60plus,2739174.432,900,low_variant,2085
65plus,2242896.336,900,low_variant,2085
70plus,1732894.266,900,low_variant,2085
75plus,1215495.852,900,low_variant,2085
80plus,783339.468,900,low_variant,2085
85plus,451330.243,900,low_variant,2085
90plus,221739.852,900,low_variant,2085
0,135483.599,900,medium_variant,2085
0_1,270683.007,900,medium_variant,2085
0_4,678495.015,900,medium_variant,2085
0_14,2048257.88,900,medium_variant,2085
0_17,2459943.533,900,medium_variant,2085
0_19,2734043.434,900,medium_variant,2085
0_24,3417743.495,900,medium_variant,2085
3_4,272101.464,900,medium_variant,2085
3_5,408465.111,900,medium_variant,2085
3_6,545016.958,900,medium_variant,2085
4_5,272523.459,900,medium_variant,2085
4_6,409075.306,900,medium_variant,2085
5_14,1369762.865,900,medium_variant,2085
5_10,820645.773,900,medium_variant,2085
5_11,957869.833,900,medium_variant,2085
6_9,547158.495,900,medium_variant,2085
6_10,684282.126,900,medium_variant,2085
6_11,821506.186,900,medium_variant,2085
6_12,958795.134,900,medium_variant,2085
7_10,547730.279,900,medium_variant,2085
7_12,822243.287,900,medium_variant,2085
11_16,823623.348,900,medium_variant,2085
11_17,960802.745,900,medium_variant,2085
11_18,1097900.902,900,medium_variant,2085
12_14,411893.032,900,medium_variant,2085
12_16,686399.288,900,medium_variant,2085
12_17,823578.685,900,medium_variant,2085
12_18,960676.842,900,medium_variant,2085
13_17,686289.737,900,medium_variant,2085
13_18,823387.894,900,medium_variant,2085
13_19,960389.638,900,medium_variant,2085
15_17,411685.653,900,medium_variant,2085
18_23,821169.974,900,medium_variant,2085
15_24,1369485.615,900,medium_variant,2085
15_49,4748762.57,900,medium_variant,2085
15_59,6004517.438,900,medium_variant,2085
15_64,6602054.948,900,medium_variant,2085
20_64,5916269.394,900,medium_variant,2085
20_69,6486587.111,900,medium_variant,2085
25_49,3379276.955,900,medium_variant,2085
25_64,5232569.333,900,medium_variant,2085
25_69,5802887.05,900,medium_variant,2085
15plus,8905266.931,900,medium_variant,2085
16plus,8767996.699,900,medium_variant,2085
17plus,8630760.675,900,medium_variant,2085
18plus,8493581.278,900,medium_variant,2085
20plus,8219481.377,900,medium_variant,2085
21plus,8082579.254,900,medium_variant,2085
25plus,7535781.316,900,medium_variant,2085
50plus,4156504.361,900,medium_variant,2085
60plus,2900749.493,900,medium_variant,2085
65plus,2303211.983,900,medium_variant,2085
70plus,1732894.266,900,medium_variant,2085
75plus,1215495.852,900,medium_variant,2085
80plus,783339.468,900,medium_variant,2085
85plus,451330.243,900,medium_variant,2085
90plus,221739.852,900,medium_variant,2085
total,10953524.811,900,medium_variant,2085
total,15103268.887,900,no_change,2085
0_4,1814295.362,900,no_change,2085
0_14,4851475.813,900,no_change,2085
0_19,6148032.785,900,no_change,2085
0_24,7319489.852,900,no_change,2085
5_14,3037180.451,900,no_change,2085
15plus,10251793.074,900,no_change,2085
15_24,2468014.039,900,no_change,2085
15_49,6922481.007,900,no_change,2085
15_59,8202020.301,900,no_change,2085
15_64,8750688.876,900,no_change,2085
20plus,8955236.102,900,no_change,2085
20_64,7454131.904,900,no_change,2085
20_69,7933347.859,900,no_change,2085
25plus,7783779.035,900,no_change,2085
25_49,4454466.968,900,no_change,2085
25_64,6282674.837,900,no_change,2085
25_69,6761890.792,900,no_change,2085
50plus,3329312.067,900,no_change,2085
60plus,2049772.773,900,no_change,2085
65plus,1501104.198,900,no_change,2085
70plus,1021888.243,900,no_change,2085
75plus,633762.654,900,no_change,2085
80plus,347024.3,900,no_change,2085
85plus,162110.999,900,no_change,2085
90plus,61119.649,900,no_change,2085
total,10940581.926,900,zero_migration,2085
0_4,678475.565,900,zero_migration,2085
0_14,2047726.743,900,zero_migration,2085
0_19,2733324.036,900,zero_migration,2085
0_24,3417221.536,900,zero_migration,2085
5_14,1369251.178,900,zero_migration,2085
15plus,8892855.183,900,zero_migration,2085
15_24,1369494.793,900,zero_migration,2085
15_49,4747918.353,900,zero_migration,2085
15_59,6003596.689,900,zero_migration,2085
15_64,6600632.128,900,zero_migration,2085
20plus,8207257.89,900,zero_migration,2085
20_64,5915034.835,900,zero_migration,2085
20_69,6483939.323,900,zero_migration,2085
25plus,7523360.39,900,zero_migration,2085
25_49,3378423.56,900,zero_migration,2085
25_64,5231137.335,900,zero_migration,2085
25_69,5800041.823,900,zero_migration,2085
50plus,4144936.83,900,zero_migration,2085
60plus,2889258.494,900,zero_migration,2085
65plus,2292223.055,900,zero_migration,2085
70plus,1723318.567,900,zero_migration,2085
75plus,1207302.886,900,zero_migration,2085
80plus,776783.379,900,zero_migration,2085
85plus,446851.474,900,zero_migration,2085
90plus,219566.256,900,zero_migration,2085
0,135165.437,900,medium_variant,2086
0_1,270166.159,900,medium_variant,2086
0_4,677290.1,900,medium_variant,2086
0_14,2046137.158,900,medium_variant,2086
0_17,2457905.239,900,medium_variant,2086
0_19,2732127.704,900,medium_variant,2086
0_24,3416056.245,900,medium_variant,2086
3_4,271660.285,900,medium_variant,2086
3_5,407833.837,900,medium_variant,2086
3_6,544218.447,900,medium_variant,2086
4_5,272122.331,900,medium_variant,2086
4_6,408506.941,900,medium_variant,2086
5_14,1368847.058,900,medium_variant,2086
5_10,819839.793,900,medium_variant,2086
5_11,956986.917,900,medium_variant,2086
6_9,546630.094,900,medium_variant,2086
6_10,683666.241,900,medium_variant,2086
6_11,820813.365,900,medium_variant,2086
6_12,958056.441,900,medium_variant,2086
7_10,547281.631,900,medium_variant,2086
7_12,821671.831,900,medium_variant,2086
11_16,823559.188,900,medium_variant,2086
11_17,960775.346,900,medium_variant,2086
11_18,1097928.39,900,medium_variant,2086
12_14,411860.141,900,medium_variant,2086
12_16,686412.064,900,medium_variant,2086
12_17,823628.222,900,medium_variant,2086
12_18,960781.266,900,medium_variant,2086
13_17,686385.146,900,medium_variant,2086
13_18,823538.19,900,medium_variant,2086
13_19,960607.611,900,medium_variant,2086
15_17,411768.081,900,medium_variant,2086
18_23,821521.146,900,medium_variant,2086
15_24,1369919.087,900,medium_variant,2086
15_49,4752926.449,900,medium_variant,2086
15_59,6012122.479,900,medium_variant,2086
15_64,6609355.879,900,medium_variant,2086
20_64,5923365.333,900,medium_variant,2086
20_69,6493665.133,900,medium_variant,2086
25_49,3383007.362,900,medium_variant,2086
25_64,5239436.792,900,medium_variant,2086
25_69,5809736.592,900,medium_variant,2086
15plus,8928895.419,900,medium_variant,2086
16plus,8791602.902,900,medium_variant,2086
17plus,8654343.496,900,medium_variant,2086
18plus,8517127.338,900,medium_variant,2086
20plus,8242904.873,900,medium_variant,2086
21plus,8105931.538,900,medium_variant,2086
25plus,7558976.332,900,medium_variant,2086
50plus,4175968.97,900,medium_variant,2086
60plus,2916772.94,900,medium_variant,2086
65plus,2319539.54,900,medium_variant,2086
70plus,1749239.74,900,medium_variant,2086
75plus,1229075.82,900,medium_variant,2086
80plus,792378.466,900,medium_variant,2086
85plus,457037.184,900,medium_variant,2086
90plus,225747.269,900,medium_variant,2086
total,10975032.577,900,medium_variant,2086
0,134841.527,900,medium_variant,2087
0_1,269599.546,900,medium_variant,2087
0_4,675882.662,900,medium_variant,2087
0_14,2043286.902,900,medium_variant,2087
0_17,2455056.184,900,medium_variant,2087
0_19,2729318.887,900,medium_variant,2087
0_24,3413392.567,900,medium_variant,2087
3_4,271113.174,900,medium_variant,2087
3_5,407039.65,900,medium_variant,2087
3_6,543197.406,900,medium_variant,2087
4_5,271609.572,900,medium_variant,2087
4_6,407767.328,900,medium_variant,2087
5_14,1367404.24,900,medium_variant,2087
5_10,818711.818,900,medium_variant,2087
5_11,955746.05,900,medium_variant,2087
6_9,545874.32,900,medium_variant,2087
6_10,682785.342,900,medium_variant,2087
6_11,819819.574,900,medium_variant,2087
6_12,956960.294,900,medium_variant,2087
7_10,546627.586,900,medium_variant,2087
7_12,820802.538,900,medium_variant,2087
11_16,823243.213,900,medium_variant,2087
11_17,960461.704,900,medium_variant,2087
11_18,1097627.876,900,medium_variant,2087
12_14,411658.19,900,medium_variant,2087
12_16,686208.981,900,medium_variant,2087
12_17,823427.472,900,medium_variant,2087
12_18,960593.644,900,medium_variant,2087
13_17,686286.752,900,medium_variant,2087
13_18,823452.924,900,medium_variant,2087
13_19,960549.455,900,medium_variant,2087
15_17,411769.282,900,medium_variant,2087
18_23,821712.395,900,medium_variant,2087
15_24,1370105.665,900,medium_variant,2087
15_49,4755816.622,900,medium_variant,2087
15_59,6019002.334,900,medium_variant,2087
15_64,6616428.173,900,medium_variant,2087
20_64,5930396.188,900,medium_variant,2087
20_69,6500647.462,900,medium_variant,2087
25_49,3385710.957,900,medium_variant,2087
25_64,5246322.508,900,medium_variant,2087
25_69,5816573.782,900,medium_variant,2087
15plus,8952667.431,900,medium_variant,2087
16plus,8815376.711,900,medium_variant,2087
17plus,8678116.64,900,medium_variant,2087
18plus,8540898.149,900,medium_variant,2087
20plus,8266635.446,900,medium_variant,2087
21plus,8129624.942,900,medium_variant,2087
25plus,7582561.766,900,medium_variant,2087
50plus,4196850.809,900,medium_variant,2087
60plus,2933665.097,900,medium_variant,2087
65plus,2336239.258,900,medium_variant,2087
70plus,1765987.984,900,medium_variant,2087
75plus,1243173.842,900,medium_variant,2087
80plus,801186.326,900,medium_variant,2087
85plus,461898.716,900,medium_variant,2087
90plus,228587.059,900,medium_variant,2087
total,10995954.333,900,medium_variant,2087
0,134512.305,900,medium_variant,2088
0_1,268971.287,900,medium_variant,2088
0_4,674297.63,900,medium_variant,2088
0_14,2039743.373,900,medium_variant,2088
0_17,2451424.618,900,medium_variant,2088
0_19,2725664.022,900,medium_variant,2088
0_24,3409782.044,900,medium_variant,2088
3_4,270476.432,900,medium_variant,2088
3_5,406104.583,900,medium_variant,2088
3_6,541982.16,900,medium_variant,2088
4_5,270998.224,900,medium_variant,2088
4_6,406875.801,900,medium_variant,2088
5_14,1365445.743,900,medium_variant,2088
5_10,817251.831,900,medium_variant,2088
5_11,954138.81,900,medium_variant,2088
6_9,544886.273,900,medium_variant,2088
6_10,681623.68,900,medium_variant,2088
6_11,818510.659,900,medium_variant,2088
6_12,955516.029,900,medium_variant,2088
7_10,545746.103,900,medium_variant,2088
7_12,819638.452,900,medium_variant,2088
11_16,822674.686,900,medium_variant,2088
11_17,959875.157,900,medium_variant,2088
11_18,1097025.581,900,medium_variant,2088
12_14,411306.933,900,medium_variant,2088
12_16,685787.707,900,medium_variant,2088
12_17,822988.178,900,medium_variant,2088
12_18,960138.602,900,medium_variant,2088
13_17,685982.808,900,medium_variant,2088
13_18,823133.232,900,medium_variant,2088
13_19,960222.212,900,medium_variant,2088
15_17,411681.245,900,medium_variant,2088
18_23,821734.072,900,medium_variant,2088
15_24,1370038.671,900,medium_variant,2088
15_49,4757497.934,900,medium_variant,2088
15_59,6025070.937,900,medium_variant,2088
15_64,6623163.131,900,medium_variant,2088
20_64,5937242.482,900,medium_variant,2088
20_69,6507551.825,900,medium_variant,2088
25_49,3387459.263,900,medium_variant,2088
25_64,5253124.46,900,medium_variant,2088
25_69,5823433.803,900,medium_variant,2088
15plus,8976555.255,900,medium_variant,2088
16plus,8839313.882,900,medium_variant,2088
17plus,8702074.481,900,medium_variant,2088
18plus,8564874.01,900,medium_variant,2088
20plus,8290634.606,900,medium_variant,2088
21plus,8153621.796,900,medium_variant,2088
25plus,7606516.584,900,medium_variant,2088
50plus,4219057.321,900,medium_variant,2088
60plus,2951484.318,900,medium_variant,2088
65plus,2353392.124,900,medium_variant,2088
70plus,1783082.781,900,medium_variant,2088
75plus,1257698.334,900,medium_variant,2088
80plus,809886.976,900,medium_variant,2088
85plus,465827.203,900,medium_variant,2088
90plus,230011.782,900,medium_variant,2088
total,11016298.628,900,medium_variant,2088
0,134179.004,900,medium_variant,2089
0_1,268284.875,900,medium_variant,2089
0_4,672552.764,900,medium_variant,2089
0_14,2035550.36,900,medium_variant,2089
0_17,2447017.625,900,medium_variant,2089
0_19,2721191.07,900,medium_variant,2089
0_24,3405230.922,900,medium_variant,2089
3_4,269769.293,900,medium_variant,2089
3_5,405055.066,900,medium_variant,2089
3_6,540603.919,900,medium_variant,2089
4_5,270304.364,900,medium_variant,2089
4_6,405853.217,900,medium_variant,2089
5_14,1362997.596,900,medium_variant,2089
5_10,815468.674,900,medium_variant,2089
5_11,952158.444,900,medium_variant,2089
6_9,543682.187,900,medium_variant,2089
6_10,680182.901,900,medium_variant,2089
6_11,816872.671,900,medium_variant,2089
6_12,953710.939,900,medium_variant,2089
7_10,544634.048,900,medium_variant,2089
7_12,818162.086,900,medium_variant,2089
11_16,821833.008,900,medium_variant,2089
11_17,958996.187,900,medium_variant,2089
11_18,1096112.21,900,medium_variant,2089
12_14,410839.152,900,medium_variant,2089
12_16,685143.238,900,medium_variant,2089
12_17,822306.417,900,medium_variant,2089
12_18,959422.44,900,medium_variant,2089
13_17,685468.149,900,medium_variant,2089
13_18,822584.172,900,medium_variant,2089
13_19,959641.594,900,medium_variant,2089
15_17,411467.265,900,medium_variant,2089
18_23,821595.656,900,medium_variant,2089
15_24,1369680.562,900,medium_variant,2089
15_49,4758006.79,900,medium_variant,2089
15_59,6030179.048,900,medium_variant,2089
15_64,6629377.71,900,medium_variant,2089
20_64,5943737,900,medium_variant,2089
20_69,6514439.221,900,medium_variant,2089
25_49,3388326.228,900,medium_variant,2089
25_64,5259697.148,900,medium_variant,2089
25_69,5830399.369,900,medium_variant,2089
15plus,9000519.874,900,medium_variant,2089
16plus,8863388.407,900,medium_variant,2089
17plus,8726215.788,900,medium_variant,2089
18plus,8589052.609,900,medium_variant,2089
20plus,8314879.164,900,medium_variant,2089
21plus,8177892.278,900,medium_variant,2089
25plus,7630839.312,900,medium_variant,2089
50plus,4242513.084,900,medium_variant,2089
60plus,2970340.826,900,medium_variant,2089
65plus,2371142.164,900,medium_variant,2089
70plus,1800439.943,900,medium_variant,2089
75plus,1272489.309,900,medium_variant,2089
80plus,818656.516,900,medium_variant,2089
85plus,468886.763,900,medium_variant,2089
90plus,229994.271,900,medium_variant,2089
total,11036070.234,900,medium_variant,2089
total,20706623.256,900,constant_fertility,2090
0_4,2638396.611,900,constant_fertility,2090
0_14,6945302.751,900,constant_fertility,2090
0_19,8715002.716,900,constant_fertility,2090
0_24,10278689.018,900,constant_fertility,2090
5_14,4306906.14,900,constant_fertility,2090
15plus,13761320.505,900,constant_fertility,2090
15_24,3333386.267,900,constant_fertility,2090
15_49,9016638.129,900,constant_fertility,2090
15_59,10608484.428,900,constant_fertility,2090
15_64,11297586.83,900,constant_fertility,2090
20plus,11991620.54,900,constant_fertility,2090
20_64,9527886.865,900,constant_fertility,2090
20_69,10151758.662,900,constant_fertility,2090
25plus,10427934.238,900,constant_fertility,2090
25_49,5683251.862,900,constant_fertility,2090
25_64,7964200.563,900,constant_fertility,2090
25_69,8588072.36,900,constant_fertility,2090
50plus,4744682.376,900,constant_fertility,2090
60plus,3152836.077,900,constant_fertility,2090
65plus,2463733.675,900,constant_fertility,2090
70plus,1839861.878,900,constant_fertility,2090
75plus,1287464.582,900,constant_fertility,2090
80plus,827639.845,900,constant_fertility,2090
85plus,471229.564,900,constant_fertility,2090
90plus,228527.056,900,constant_fertility,2090
total,8862294.078,900,constant_mortality,2090
0_4,555213.068,900,constant_mortality,2090
