global,year,variant,gender,freq,agebroad,totaldeaths
900,2065,high_variant,female,5yearly,0_19,8817.004
900,2065,high_variant,male,5yearly,0_19,12343.473
900,2065,instant_replacement,female,5yearly,0_19,3969.471
900,2065,instant_replacement,male,5yearly,0_19,5375.491
900,2065,low_variant,female,5yearly,0_19,3990.002
900,2065,low_variant,male,5yearly,0_19,5730.294
900,2065,medium_variant,female,5yearly,0_19,6120.396
900,2065,medium_variant,male,5yearly,0_19,8663.238
900,2065,momentum,female,5yearly,0_19,18011.067
900,2065,momentum,male,5yearly,0_19,21010.443
900,2065,no_change,female,5yearly,0_19,62302.509
900,2065,no_change,male,5yearly,0_19,72578.943
900,2065,zero_migration,female,5yearly,0_19,6213.993
900,2065,zero_migration,male,5yearly,0_19,8792.191
900,2065,constant_fertility,female,5yearly,0_24,17341.638
900,2065,constant_fertility,male,5yearly,0_24,25342.992
900,2065,constant_mortality,female,5yearly,0_24,26778.557
900,2065,constant_mortality,male,5yearly,0_24,31764.317
900,2065,high_variant,female,5yearly,0_24,9944.849
900,2065,high_variant,male,5yearly,0_24,14505.595
900,2065,instant_replacement,female,5yearly,0_24,4585.766
900,2065,instant_replacement,male,5yearly,0_24,6554.226
900,2065,low_variant,female,5yearly,0_24,4659.117
900,2065,low_variant,male,5yearly,0_24,7015.002
900,2065,medium_variant,female,5yearly,0_24,7006.233
900,2065,medium_variant,male,5yearly,0_24,10362.773
900,2065,momentum,female,5yearly,0_24,20205.612
900,2065,momentum,male,5yearly,0_24,24118.769
900,2065,no_change,female,5yearly,0_24,67185.317
900,2065,no_change,male,5yearly,0_24,78966.327
900,2065,zero_migration,female,5yearly,0_24,7110.534
900,2065,zero_migration,male,5yearly,0_24,10509.322
900,2065,constant_fertility,female,5yearly,5_14,1979.411
900,2065,constant_fertility,male,5yearly,5_14,3095.434
900,2065,constant_mortality,female,5yearly,5_14,3963.173
900,2065,constant_mortality,male,5yearly,5_14,4503.662
900,2065,high_variant,female,5yearly,5_14,1236.905
900,2065,high_variant,male,5yearly,5_14,1892.75
900,2065,instant_replacement,female,5yearly,5_14,559.844
900,2065,instant_replacement,male,5yearly,5_14,821.663
900,2065,low_variant,female,5yearly,5_14,616.808
900,2065,low_variant,male,5yearly,5_14,961.615
900,2065,medium_variant,female,5yearly,5_14,897.34
900,2065,medium_variant,male,5yearly,5_14,1384.273
900,2065,momentum,female,5yearly,5_14,2696.458
900,2065,momentum,male,5yearly,5_14,3096.418
900,2065,no_change,female,5yearly,5_14,9026.697
900,2065,no_change,male,5yearly,5_14,10178.709
900,2065,zero_migration,female,5yearly,5_14,910.053
900,2065,zero_migration,male,5yearly,5_14,1403.04
900,2065,constant_fertility,female,5yearly,15plus,255060.397
900,2065,constant_fertility,male,5yearly,15plus,274122.939
900,2065,constant_mortality,female,5yearly,15plus,301729.772
900,2065,constant_mortality,male,5yearly,15plus,319987.421
900,2065,high_variant,female,5yearly,15plus,254151.494
900,2065,high_variant,male,5yearly,15plus,272448.094
900,2065,instant_replacement,female,5yearly,15plus,249080.036
900,2065,instant_replacement,male,5yearly,15plus,263874.171
900,2065,low_variant,female,5yearly,15plus,250008.646
900,2065,low_variant,male,5yearly,15plus,265122.743
900,2065,medium_variant,female,5yearly,15plus,252043.405
900,2065,medium_variant,male,5yearly,15plus,268718.657
900,2065,momentum,female,5yearly,15plus,294989.77
900,2065,momentum,male,5yearly,15plus,312974.254
900,2065,no_change,female,5yearly,15plus,311509.992
900,2065,no_change,male,5yearly,15plus,332459.52
900,2065,zero_migration,female,5yearly,15plus,253020.842
900,2065,zero_migration,male,5yearly,15plus,270716.057
900,2065,constant_fertility,female,5yearly,15_24,2528.968
900,2065,constant_fertility,male,5yearly,15_24,4816.498
900,2065,constant_mortality,female,5yearly,15_24,5240.142
900,2065,constant_mortality,male,5yearly,15_24,6858.437
900,2065,high_variant,female,5yearly,15_24,1950.356
900,2065,high_variant,male,5yearly,15_24,3676.798
900,2065,instant_replacement,female,5yearly,15_24,1034.501
900,2065,instant_replacement,male,5yearly,15_24,1929.423
900,2065,low_variant,female,5yearly,15_24,1119.167
900,2065,low_variant,male,5yearly,15_24,2124.272
900,2065,medium_variant,female,5yearly,15_24,1508.128
900,2065,medium_variant,male,5yearly,15_24,2852.028
900,2065,momentum,female,5yearly,15_24,3809.747
900,2065,momentum,male,5yearly,15_24,5234.912
900,2065,no_change,female,5yearly,15_24,8982.318
900,2065,no_change,male,5yearly,15_24,11515.134
900,2065,zero_migration,female,5yearly,15_24,1526.866
900,2065,zero_migration,male,5yearly,15_24,2882.998
900,2065,constant_fertility,female,5yearly,15_49,13519.368
900,2065,constant_fertility,male,5yearly,15_49,23544.159
900,2065,constant_mortality,female,5yearly,15_49,29633.253
900,2065,constant_mortality,male,5yearly,15_49,41800.397
900,2065,high_variant,female,5yearly,15_49,12545.666
900,2065,high_variant,male,5yearly,15_49,21755.082
900,2065,instant_replacement,female,5yearly,15_49,8112.835
900,2065,instant_replacement,male,5yearly,15_49,14216.025
900,2065,low_variant,female,5yearly,15_49,8772.881
900,2065,low_variant,male,5yearly,15_49,15070.243
900,2065,medium_variant,female,5yearly,15_49,10622.523
900,2065,medium_variant,male,5yearly,15_49,18345.735
900,2065,momentum,female,5yearly,15_49,22896.771
900,2065,momentum,male,5yearly,15_49,34421.423
900,2065,no_change,female,5yearly,15_49,39159.615
900,2065,no_change,male,5yearly,15_49,53902.859
900,2065,zero_migration,female,5yearly,15_49,10742.371
900,2065,zero_migration,male,5yearly,15_49,18563.827
900,2065,constant_fertility,female,5yearly,15_59,24292.149
900,2065,constant_fertility,male,5yearly,15_59,41751.456
900,2065,constant_mortality,female,5yearly,15_59,50506.063
900,2065,constant_mortality,male,5yearly,15_59,73637.939
900,2065,high_variant,female,5yearly,15_59,23383.17
900,2065,high_variant,male,5yearly,15_59,40076.571
900,2065,instant_replacement,female,5yearly,15_59,18331.365
900,2065,instant_replacement,male,5yearly,15_59,31523.171
900,2065,low_variant,female,5yearly,15_59,19240.261
900,2065,low_variant,male,5yearly,15_59,32751.167
900,2065,medium_variant,female,5yearly,15_59,21275.066
900,2065,medium_variant,male,5yearly,15_59,36347.134
900,2065,momentum,female,5yearly,15_59,43105.584
900,2065,momentum,male,5yearly,15_59,65442.922
900,2065,no_change,female,5yearly,15_59,60276.889
900,2065,no_change,male,5yearly,15_59,86100.918
900,2065,zero_migration,female,5yearly,15_59,21498.246
900,2065,zero_migration,male,5yearly,15_59,36749.244
900,2065,constant_fertility,female,5yearly,15_64,33744.688
900,2065,constant_fertility,male,5yearly,15_64,56755.82
900,2065,constant_mortality,female,5yearly,15_64,68041.588
900,2065,constant_mortality,male,5yearly,15_64,98040.446
900,2065,high_variant,female,5yearly,15_64,32835.708
900,2065,high_variant,male,5yearly,15_64,55080.937
900,2065,instant_replacement,female,5yearly,15_64,27781.926
900,2065,instant_replacement,male,5yearly,15_64,46524.819
900,2065,low_variant,female,5yearly,15_64,28692.802
900,2065,low_variant,male,5yearly,15_64,47755.542
900,2065,medium_variant,female,5yearly,15_64,30727.606
900,2065,medium_variant,male,5yearly,15_64,51351.5
900,2065,momentum,female,5yearly,15_64,60808.066
900,2065,momentum,male,5yearly,15_64,90002.913
900,2065,no_change,female,5yearly,15_64,77813.912
900,2065,no_change,male,5yearly,15_64,110505.118
900,2065,zero_migration,female,5yearly,15_64,31059.775
900,2065,zero_migration,male,5yearly,15_64,51914.382
900,2065,constant_fertility,female,5yearly,20plus,253948.416
900,2065,constant_fertility,male,5yearly,20plus,272040.521
900,2065,constant_mortality,female,5yearly,20plus,299484.92
900,2065,constant_mortality,male,5yearly,20plus,317131.19
900,2065,high_variant,female,5yearly,20plus,253328.983
900,2065,high_variant,male,5yearly,20plus,270933.418
900,2065,instant_replacement,female,5yearly,20plus,248661.83
900,2065,instant_replacement,male,5yearly,20plus,263123.483
900,2065,low_variant,female,5yearly,20plus,249558.594
900,2065,low_variant,male,5yearly,20plus,264283.179
900,2065,medium_variant,female,5yearly,20plus,251421.114
900,2065,medium_variant,male,5yearly,20plus,267566.164
900,2065,momentum,female,5yearly,20plus,293374.568
900,2065,momentum,male,5yearly,20plus,310847.668
900,2065,no_change,female,5yearly,20plus,307410.482
900,2065,no_change,male,5yearly,20plus,327331.77
900,2065,zero_migration,female,5yearly,20plus,252390.517
900,2065,zero_migration,male,5yearly,20plus,269550.19
900,2065,constant_fertility,female,5yearly,20_64,32632.707
900,2065,constant_fertility,male,5yearly,20_64,54673.402
900,2065,constant_mortality,female,5yearly,20_64,65796.736
900,2065,constant_mortality,male,5yearly,20_64,95184.215
900,2065,high_variant,female,5yearly,20_64,32013.197
900,2065,high_variant,male,5yearly,20_64,53566.261
900,2065,instant_replacement,female,5yearly,20_64,27363.72
900,2065,instant_replacement,male,5yearly,20_64,45774.131
900,2065,low_variant,female,5yearly,20_64,28242.75
900,2065,low_variant,male,5yearly,20_64,46915.978
900,2065,medium_variant,female,5yearly,20_64,30105.315
900,2065,medium_variant,male,5yearly,20_64,50199.007
900,2065,momentum,female,5yearly,20_64,59192.864
900,2065,momentum,male,5yearly,20_64,87876.327
900,2065,no_change,female,5yearly,20_64,73714.402
900,2065,no_change,male,5yearly,20_64,105377.368
900,2065,zero_migration,female,5yearly,20_64,30429.45
900,2065,zero_migration,male,5yearly,20_64,50748.515
900,2065,constant_fertility,female,5yearly,20_69,47015.757
900,2065,constant_fertility,male,5yearly,20_69,75625.747
900,2065,constant_mortality,female,5yearly,20_69,90814.942
900,2065,constant_mortality,male,5yearly,20_69,127339.239
900,2065,high_variant,female,5yearly,20_69,46396.242
900,2065,high_variant,male,5yearly,20_69,74518.619
900,2065,instant_replacement,female,5yearly,20_69,41744.162
900,2065,instant_replacement,male,5yearly,20_69,66723.157
900,2065,low_variant,female,5yearly,20_69,42625.801
900,2065,low_variant,male,5yearly,20_69,67868.349
900,2065,medium_variant,female,5yearly,20_69,44488.369
900,2065,medium_variant,male,5yearly,20_69,71151.36
900,2065,momentum,female,5yearly,20_69,84450.723
900,2065,momentum,male,5yearly,20_69,120222.908
900,2065,no_change,female,5yearly,20_69,98734.358
900,2065,no_change,male,5yearly,20_69,137534.231
900,2065,zero_migration,female,5yearly,20_69,44984.565
900,2065,zero_migration,male,5yearly,20_69,71925.402
900,2065,constant_fertility,female,5yearly,25plus,252531.429
900,2065,constant_fertility,male,5yearly,25plus,269306.441
900,2065,constant_mortality,female,5yearly,25plus,296489.63
900,2065,constant_mortality,male,5yearly,25plus,313128.984
900,2065,high_variant,female,5yearly,25plus,252201.138
900,2065,high_variant,male,5yearly,25plus,268771.296
900,2065,instant_replacement,female,5yearly,25plus,248045.535
900,2065,instant_replacement,male,5yearly,25plus,261944.748
900,2065,low_variant,female,5yearly,25plus,248889.479
900,2065,low_variant,male,5yearly,25plus,262998.471
900,2065,medium_variant,female,5yearly,25plus,250535.277
900,2065,medium_variant,male,5yearly,25plus,265866.629
900,2065,momentum,female,5yearly,25plus,291180.023
900,2065,momentum,male,5yearly,25plus,307739.342
900,2065,no_change,female,5yearly,25plus,302527.674
900,2065,no_change,male,5yearly,25plus,320944.386
900,2065,zero_migration,female,5yearly,25plus,251493.976
900,2065,zero_migration,male,5yearly,25plus,267833.059
900,2065,constant_fertility,female,5yearly,25_69,45598.77
900,2065,constant_fertility,male,5yearly,25_69,72891.667
900,2065,constant_mortality,female,5yearly,25_69,87819.652
900,2065,constant_mortality,male,5yearly,25_69,123337.033
900,2065,high_variant,female,5yearly,25_69,45268.397
900,2065,high_variant,male,5yearly,25_69,72356.497
900,2065,instant_replacement,female,5yearly,25_69,41127.867
900,2065,instant_replacement,male,5yearly,25_69,65544.422
900,2065,low_variant,female,5yearly,25_69,41956.686
900,2065,low_variant,male,5yearly,25_69,66583.641
900,2065,medium_variant,female,5yearly,25_69,43602.532
900,2065,medium_variant,male,5yearly,25_69,69451.825
900,2065,momentum,female,5yearly,25_69,82256.178
900,2065,momentum,male,5yearly,25_69,117114.582
900,2065,no_change,female,5yearly,25_69,93851.55
900,2065,no_change,male,5yearly,25_69,131146.847
900,2065,zero_migration,female,5yearly,25_69,44088.024
900,2065,zero_migration,male,5yearly,25_69,70208.271
900,2065,constant_fertility,female,5yearly,40plus,247315.133
900,2065,constant_fertility,male,5yearly,40plus,260227.299
900,2065,constant_mortality,female,5yearly,40plus,284186.246
900,2065,constant_mortality,male,5yearly,40plus,296507.056
900,2065,high_variant,female,5yearly,40plus,247471.331
900,2065,high_variant,male,5yearly,40plus,260521.322
900,2065,instant_replacement,female,5yearly,40plus,245041.063
900,2065,instant_replacement,male,5yearly,40plus,256614.776
900,2065,low_variant,female,5yearly,40plus,245711.332
900,2065,low_variant,male,5yearly,40plus,257506.096
900,2065,medium_variant,female,5yearly,40plus,246591.579
900,2065,medium_variant,male,5yearly,40plus,259014.14
900,2065,momentum,female,5yearly,40plus,281675.849
900,2065,momentum,male,5yearly,40plus,293930.782
900,2065,no_change,female,5yearly,40plus,285951.381
900,2065,no_change,male,5yearly,40plus,299000.015
900,2065,zero_migration,female,5yearly,40plus,247504.467
900,2065,zero_migration,male,5yearly,40plus,260900.116
900,2065,constant_fertility,female,5yearly,50plus,241541.029
900,2065,constant_fertility,male,5yearly,50plus,250578.78
900,2065,constant_mortality,female,5yearly,50plus,272096.519
900,2065,constant_mortality,male,5yearly,50plus,278187.024
900,2065,high_variant,female,5yearly,50plus,241605.828
900,2065,high_variant,male,5yearly,50plus,250693.012
900,2065,instant_replacement,female,5yearly,50plus,240967.201
900,2065,instant_replacement,male,5yearly,50plus,249658.146
900,2065,low_variant,female,5yearly,50plus,241235.765
900,2065,low_variant,male,5yearly,50plus,250052.5
900,2065,medium_variant,female,5yearly,50plus,241420.882
900,2065,medium_variant,male,5yearly,50plus,250372.922
900,2065,momentum,female,5yearly,50plus,272092.999
900,2065,momentum,male,5yearly,50plus,278552.831
900,2065,no_change,female,5yearly,50plus,272350.377
900,2065,no_change,male,5yearly,50plus,278556.661
900,2065,zero_migration,female,5yearly,50plus,242278.471
900,2065,zero_migration,male,5yearly,50plus,252152.23
900,2065,constant_fertility,female,5yearly,60plus,230768.248
900,2065,constant_fertility,male,5yearly,60plus,232371.483
900,2065,constant_mortality,female,5yearly,60plus,251223.709
900,2065,constant_mortality,male,5yearly,60plus,246349.482
900,2065,high_variant,female,5yearly,60plus,230768.324
900,2065,high_variant,male,5yearly,60plus,232371.523
900,2065,instant_replacement,female,5yearly,60plus,230748.671
900,2065,instant_replacement,male,5yearly,60plus,232351.0
900,2065,low_variant,female,5yearly,60plus,230768.385
900,2065,low_variant,male,5yearly,60plus,232371.576
900,2065,medium_variant,female,5yearly,60plus,230768.339
900,2065,medium_variant,male,5yearly,60plus,232371.523
900,2065,momentum,female,5yearly,60plus,251884.186
900,2065,momentum,male,5yearly,60plus,247531.332
900,2065,no_change,female,5yearly,60plus,251233.103
900,2065,no_change,male,5yearly,60plus,246358.602
900,2065,zero_migration,female,5yearly,60plus,231522.596
900,2065,zero_migration,male,5yearly,60plus,233966.813
900,2065,constant_fertility,female,5yearly,65plus,221315.709
900,2065,constant_fertility,male,5yearly,65plus,217367.119
900,2065,constant_mortality,female,5yearly,65plus,233688.184
900,2065,constant_mortality,male,5yearly,65plus,221946.975
900,2065,high_variant,female,5yearly,65plus,221315.786
900,2065,high_variant,male,5yearly,65plus,217367.157
900,2065,instant_replacement,female,5yearly,65plus,221298.11
900,2065,instant_replacement,male,5yearly,65plus,217349.352
900,2065,low_variant,female,5yearly,65plus,221315.844
900,2065,low_variant,male,5yearly,65plus,217367.201
900,2065,medium_variant,female,5yearly,65plus,221315.799
900,2065,medium_variant,male,5yearly,65plus,217367.157
900,2065,momentum,female,5yearly,65plus,234181.704
900,2065,momentum,male,5yearly,65plus,222971.341
900,2065,no_change,female,5yearly,65plus,233696.08
900,2065,no_change,male,5yearly,65plus,221954.402
900,2065,zero_migration,female,5yearly,65plus,221961.067
900,2065,zero_migration,male,5yearly,65plus,218801.675
900,2065,constant_fertility,female,5yearly,70plus,206932.659
900,2065,constant_fertility,male,5yearly,70plus,196414.774
