agebroad,gender,population,global,variant,year
12_17,female,261206.981,900,estimates,1977
12_18,female,300703.914,900,estimates,1977
13_17,female,214941.144,900,estimates,1977
13_18,female,254438.077,900,estimates,1977
13_19,female,292935.319,900,estimates,1977
15_17,female,125597.97,900,estimates,1977
18_23,female,226615.104,900,estimates,1977
15_24,female,387931.88,900,estimates,1977
15_49,female,989852.336,900,estimates,1977
15_59,female,1146662.191,900,estimates,1977
15_64,female,1208154.098,900,estimates,1977
20_64,female,1004561.953,900,estimates,1977
20_69,female,1057805.851,900,estimates,1977
25_49,female,601920.456,900,estimates,1977
25_64,female,820222.218,900,estimates,1977
25_69,female,873466.116,900,estimates,1977
15plus,female,1347241.174,900,estimates,1977
16plus,female,1304236.049,900,estimates,1977
17plus,female,1262362.206,900,estimates,1977
18plus,female,1221643.204,900,estimates,1977
20plus,female,1143649.029,900,estimates,1977
21plus,female,1105801.367,900,estimates,1977
25plus,female,959309.294,900,estimates,1977
50plus,female,357388.838,900,estimates,1977
60plus,female,200578.983,900,estimates,1977
65plus,female,139087.076,900,estimates,1977
70plus,female,85843.178,900,estimates,1977
75plus,female,46741.718,900,estimates,1977
80plus,female,21640.656,900,estimates,1977
85plus,female,8049.432,900,estimates,1977
90plus,female,2156.928,900,estimates,1977
total,female,2097724.619,900,estimates,1977
0,male,58281.778,900,estimates,1977
0_1,male,112270.942,900,estimates,1977
0_4,male,278518.653,900,estimates,1977
0_14,male,783823.832,900,estimates,1977
0_17,male,915007.494,900,estimates,1977
0_19,male,996344.68,900,estimates,1977
0_24,male,1188122.482,900,estimates,1977
3_4,male,110297.619,900,estimates,1977
3_5,male,164545.032,900,estimates,1977
3_6,male,218122.011,900,estimates,1977
4_5,male,109112.725,900,estimates,1977
4_6,male,162689.704,900,estimates,1977
5_14,male,505305.179,900,estimates,1977
5_10,male,314395.584,900,estimates,1977
5_11,male,363698.723,900,estimates,1977
6_9,male,209820.719,900,estimates,1977
6_10,male,260148.171,900,estimates,1977
6_11,male,309451.31,900,estimates,1977
6_12,male,357716.306,900,estimates,1977
7_10,male,206571.192,900,estimates,1977
7_12,male,304139.327,900,estimates,1977
11_16,male,279588.102,900,estimates,1977
11_17,male,322093.257,900,estimates,1977
11_18,male,363297.093,900,estimates,1977
12_14,male,141606.456,900,estimates,1977
12_16,male,230284.963,900,estimates,1977
12_17,male,272790.118,900,estimates,1977
12_18,male,313993.954,900,estimates,1977
13_17,male,224525.122,900,estimates,1977
13_18,male,265728.958,900,estimates,1977
13_19,male,305862.308,900,estimates,1977
15_17,male,131183.662,900,estimates,1977
18_23,male,236016.52,900,estimates,1977
15_24,male,404298.65,900,estimates,1977
15_49,male,1025113.304,900,estimates,1977
15_59,male,1174350.965,900,estimates,1977
15_64,male,1228849.284,900,estimates,1977
20_64,male,1016328.436,900,estimates,1977
20_69,male,1059701.796,900,estimates,1977
25_49,male,620814.654,900,estimates,1977
25_64,male,824550.634,900,estimates,1977
25_69,male,867923.994,900,estimates,1977
15plus,male,1329773.976,900,estimates,1977
16plus,male,1284830.234,900,estimates,1977
17plus,male,1241095.469,900,estimates,1977
18plus,male,1198590.314,900,estimates,1977
20plus,male,1117253.128,900,estimates,1977
21plus,male,1077823.069,900,estimates,1977
25plus,male,925475.326,900,estimates,1977
50plus,male,304660.672,900,estimates,1977
60plus,male,155423.011,900,estimates,1977
65plus,male,100924.692,900,estimates,1977
70plus,male,57551.332,900,estimates,1977
75plus,male,28311.205,900,estimates,1977
80plus,male,11616.874,900,estimates,1977
85plus,male,3805.699,900,estimates,1977
90plus,male,886.337,900,estimates,1977
total,male,2113597.808,900,estimates,1977
0,female,55893.284,900,estimates,1978
0_1,female,107028.219,900,estimates,1978
0_4,female,265618.18,900,estimates,1978
0_14,female,756956.035,900,estimates,1978
0_17,female,885720.681,900,estimates,1978
0_19,female,965775.793,900,estimates,1978
0_24,female,1152453.016,900,estimates,1978
3_4,female,105471.592,900,estimates,1978
3_5,female,157590.682,900,estimates,1978
3_6,female,209231.88,900,estimates,1978
4_5,female,104664.641,900,estimates,1978
4_6,female,156305.839,900,estimates,1978
5_14,female,491337.855,900,estimates,1978
5_10,female,304495.722,900,estimates,1978
5_11,female,352766.363,900,estimates,1978
6_9,female,203195.259,900,estimates,1978
6_10,female,252376.632,900,estimates,1978
6_11,female,300647.273,900,estimates,1978
6_12,female,347885.449,900,estimates,1978
7_10,female,200735.434,900,estimates,1978
7_12,female,296244.251,900,estimates,1978
11_16,female,273811.774,900,estimates,1978
11_17,female,315606.779,900,estimates,1978
11_18,female,356246.49,900,estimates,1978
12_14,female,138571.492,900,estimates,1978
12_16,female,225541.133,900,estimates,1978
12_17,female,267336.138,900,estimates,1978
12_18,female,307975.849,900,estimates,1978
13_17,female,220097.962,900,estimates,1978
13_18,female,260737.673,900,estimates,1978
13_19,female,300153.074,900,estimates,1978
15_17,female,128764.646,900,estimates,1978
18_23,female,230357.808,900,estimates,1978
15_24,female,395496.981,900,estimates,1978
15_49,female,1012244.753,900,estimates,1978
15_59,female,1173737.115,900,estimates,1978
15_64,female,1234633.258,900,estimates,1978
20_64,female,1025813.5,900,estimates,1978
20_69,female,1080233.685,900,estimates,1978
25_49,female,616747.772,900,estimates,1978
25_64,female,839136.277,900,estimates,1978
25_69,female,893556.462,900,estimates,1978
15plus,female,1377799.886,900,estimates,1978
16plus,female,1333753.8,900,estimates,1978
17plus,female,1290830.245,900,estimates,1978
18plus,female,1249035.24,900,estimates,1978
20plus,female,1168980.128,900,estimates,1978
21plus,female,1130566.791,900,estimates,1978
25plus,female,982302.905,900,estimates,1978
50plus,female,365555.133,900,estimates,1978
60plus,female,204062.771,900,estimates,1978
65plus,female,143166.628,900,estimates,1978
70plus,female,88746.443,900,estimates,1978
75plus,female,48437.913,900,estimates,1978
80plus,female,22464.275,900,estimates,1978
85plus,female,8395.125,900,estimates,1978
90plus,female,2311.926,900,estimates,1978
total,female,2134755.921,900,estimates,1978
0,male,58466.828,900,estimates,1978
0_1,male,111893.123,900,estimates,1978
0_4,male,278032.313,900,estimates,1978
0_14,male,790689.743,900,estimates,1978
0_17,male,925228.939,900,estimates,1978
0_19,male,1008740.168,900,estimates,1978
0_24,male,1203010.126,900,estimates,1978
3_4,male,110582.311,900,estimates,1978
3_5,male,165113.645,900,estimates,1978
3_6,male,219079.806,900,estimates,1978
4_5,male,109582.679,900,estimates,1978
4_6,male,163548.84,900,estimates,1978
5_14,male,512657.43,900,estimates,1978
5_10,male,317770.823,900,estimates,1978
5_11,male,368054.914,900,estimates,1978
6_9,male,212022.707,900,estimates,1978
6_10,male,263239.489,900,estimates,1978
6_11,male,313523.58,900,estimates,1978
6_12,male,362773.129,900,estimates,1978
7_10,male,209273.328,900,estimates,1978
7_12,male,308806.968,900,estimates,1978
11_16,male,285780.54,900,estimates,1978
11_17,male,329425.803,900,estimates,1978
11_18,male,371835.923,900,estimates,1978
12_14,male,144602.516,900,estimates,1978
12_16,male,235496.449,900,estimates,1978
12_17,male,279141.712,900,estimates,1978
12_18,male,321551.832,900,estimates,1978
13_17,male,229892.163,900,estimates,1978
13_18,male,272302.283,900,estimates,1978
13_19,male,313403.392,900,estimates,1978
15_17,male,134539.196,900,estimates,1978
18_23,male,239973.051,900,estimates,1978
15_24,male,412320.383,900,estimates,1978
15_49,male,1048295.045,900,estimates,1978
15_59,male,1202507.282,900,estimates,1978
15_64,male,1256935.261,900,estimates,1978
20_64,male,1038884.836,900,estimates,1978
20_69,male,1083345.626,900,estimates,1978
25_49,male,635974.662,900,estimates,1978
25_64,male,844614.878,900,estimates,1978
25_69,male,889075.668,900,estimates,1978
15plus,male,1360836.783,900,estimates,1978
16plus,male,1314799.42,900,estimates,1978
17plus,male,1269942.85,900,estimates,1978
18plus,male,1226297.587,900,estimates,1978
20plus,male,1142786.358,900,estimates,1978
21plus,male,1102761.12,900,estimates,1978
25plus,male,948516.4,900,estimates,1978
50plus,male,312541.738,900,estimates,1978
60plus,male,158329.501,900,estimates,1978
65plus,male,103901.522,900,estimates,1978
70plus,male,59440.732,900,estimates,1978
75plus,male,29346.452,900,estimates,1978
80plus,male,11985.502,900,estimates,1978
85plus,male,3959.382,900,estimates,1978
90plus,male,950.82,900,estimates,1978
total,male,2151526.526,900,estimates,1978
0,female,56232.943,900,estimates,1979
0_1,female,107361.582,900,estimates,1979
0_4,female,265925.458,900,estimates,1979
0_14,female,762862.965,900,estimates,1979
0_17,female,894749.138,900,estimates,1979
0_19,female,977036.452,900,estimates,1979
0_24,female,1166347.263,900,estimates,1979
3_4,female,105388.033,900,estimates,1979
3_5,female,157565.868,900,estimates,1979
3_6,female,209341.288,900,estimates,1979
4_5,female,104732.357,900,estimates,1979
4_6,female,156507.777,900,estimates,1979
5_14,female,496937.507,900,estimates,1979
5_10,female,306284.329,900,estimates,1979
5_11,female,355404.347,900,estimates,1979
6_9,female,204302.113,900,estimates,1979
6_10,female,254106.494,900,estimates,1979
6_11,female,303226.512,900,estimates,1979
6_12,female,351449.946,900,estimates,1979
7_10,female,202331.074,900,estimates,1979
7_12,female,299674.526,900,estimates,1979
11_16,female,279691.633,900,estimates,1979
11_17,female,322539.351,900,estimates,1979
11_18,female,364261.014,900,estimates,1979
12_14,female,141533.16,900,estimates,1979
12_16,female,230571.615,900,estimates,1979
12_17,female,273419.333,900,estimates,1979
12_18,female,315140.996,900,estimates,1979
13_17,female,225195.899,900,estimates,1979
13_18,female,266917.562,900,estimates,1979
13_19,female,307483.213,900,estimates,1979
15_17,female,131886.173,900,estimates,1979
18_23,female,234866.793,900,estimates,1979
15_24,female,403484.298,900,estimates,1979
15_49,female,1035561.937,900,estimates,1979
15_59,female,1201602.762,900,estimates,1979
15_64,female,1262474.405,900,estimates,1979
20_64,female,1048300.918,900,estimates,1979
20_69,female,1103657.631,900,estimates,1979
25_49,female,632077.639,900,estimates,1979
25_64,female,858990.107,900,estimates,1979
25_69,female,914346.82,900,estimates,1979
15plus,female,1409419.578,900,estimates,1979
16plus,female,1364351.588,900,estimates,1979
17plus,female,1320381.123,900,estimates,1979
18plus,female,1277533.405,900,estimates,1979
20plus,female,1195246.091,900,estimates,1979
21plus,female,1155907.277,900,estimates,1979
25plus,female,1005935.28,900,estimates,1979
50plus,female,373857.641,900,estimates,1979
60plus,female,207816.816,900,estimates,1979
65plus,female,146945.173,900,estimates,1979
70plus,female,91588.46,900,estimates,1979
75plus,female,50030.132,900,estimates,1979
80plus,female,23089.717,900,estimates,1979
85plus,female,8559.061,900,estimates,1979
90plus,female,2358.703,900,estimates,1979
total,female,2172282.543,900,estimates,1979
0,male,58815.749,900,estimates,1979
0_1,male,112060.306,900,estimates,1979
0_4,male,278113.423,900,estimates,1979
0_14,male,797011.203,900,estimates,1979
0_17,male,934822.282,900,estimates,1979
0_19,male,1020698.07,900,estimates,1979
0_24,male,1217732.428,900,estimates,1979
3_4,male,110427.824,900,estimates,1979
3_5,male,165103.077,900,estimates,1979
3_6,male,219305.157,900,estimates,1979
4_5,male,109792.073,900,estimates,1979
4_6,male,163994.153,900,estimates,1979
5_14,male,518897.78,900,estimates,1979
5_10,male,320143.866,900,estimates,1979
5_11,male,371309.242,900,estimates,1979
6_9,male,213555.261,900,estimates,1979
6_10,male,265468.613,900,estimates,1979
6_11,male,316633.989,900,estimates,1979
6_12,male,366878.38,900,estimates,1979
7_10,male,211266.533,900,estimates,1979
7_12,male,312676.3,900,estimates,1979
11_16,male,291792.813,900,estimates,1979
11_17,male,336564.993,900,estimates,1979
11_18,male,380123.333,900,estimates,1979
12_14,male,147588.538,900,estimates,1979
12_16,male,240627.437,900,estimates,1979
12_17,male,285399.617,900,estimates,1979
12_18,male,328957.957,900,estimates,1979
13_17,male,235155.226,900,estimates,1979
13_18,male,278713.566,900,estimates,1979
13_19,male,321031.014,900,estimates,1979
15_17,male,137811.079,900,estimates,1979
18_23,male,244727.739,900,estimates,1979
15_24,male,420721.225,900,estimates,1979
15_49,male,1072363.679,900,estimates,1979
15_59,male,1231563.452,900,estimates,1979
15_64,male,1286333.066,900,estimates,1979
20_64,male,1062646.199,900,estimates,1979
20_69,male,1108051.617,900,estimates,1979
25_49,male,651642.454,900,estimates,1979
25_64,male,865611.841,900,estimates,1979
25_69,male,911017.259,900,estimates,1979
15plus,male,1392895.785,900,estimates,1979
16plus,male,1345815.137,900,estimates,1979
17plus,male,1299856.886,900,estimates,1979
18plus,male,1255084.706,900,estimates,1979
20plus,male,1169208.918,900,estimates,1979
21plus,male,1128208.33,900,estimates,1979
25plus,male,972174.56,900,estimates,1979
50plus,male,320532.106,900,estimates,1979
60plus,male,161332.333,900,estimates,1979
65plus,male,106562.719,900,estimates,1979
70plus,male,61157.301,900,estimates,1979
75plus,male,30192.972,900,estimates,1979
80plus,male,12157.49,900,estimates,1979
85plus,male,3963.912,900,estimates,1979
90plus,male,950.3,900,estimates,1979
total,male,2189906.988,900,estimates,1979
0,female,56742.099,900,estimates,1980
0_1,female,108420.816,900,estimates,1980
0_4,female,267387.295,900,estimates,1980
0_14,female,768661.575,900,estimates,1980
0_17,female,903624.017,900,estimates,1980
0_19,female,988046.005,900,estimates,1980
0_24,female,1180797.493,900,estimates,1980
3_4,female,105543.802,900,estimates,1980
3_5,female,157729.628,900,estimates,1980
3_6,female,209542.565,900,estimates,1980
4_5,female,104754.05,900,estimates,1980
4_6,female,156566.987,900,estimates,1980
5_14,female,501274.28,900,estimates,1980
5_10,female,307219.55,900,estimates,1980
5_11,female,356911.541,900,estimates,1980
6_9,female,204885.319,900,estimates,1980
6_10,female,255033.724,900,estimates,1980
6_11,female,304725.715,900,estimates,1980
6_12,female,353786.98,900,estimates,1980
7_10,female,203220.787,900,estimates,1980
7_12,female,301974.043,900,estimates,1980
11_16,female,285121.163,900,estimates,1980
11_17,female,329017.172,900,estimates,1980
11_18,female,371790.038,900,estimates,1980
12_14,female,144362.739,900,estimates,1980
12_16,female,235429.172,900,estimates,1980
12_17,female,279325.181,900,estimates,1980
12_18,female,322098.047,900,estimates,1980
13_17,female,230263.916,900,estimates,1980
13_18,female,273036.782,900,estimates,1980
13_19,female,314685.904,900,estimates,1980
15_17,female,134962.442,900,estimates,1980
18_23,female,240030.616,900,estimates,1980
15_24,female,412135.918,900,estimates,1980
15_49,female,1059712.69,900,estimates,1980
15_59,female,1229857.84,900,estimates,1980
15_64,female,1291621.611,900,estimates,1980
20_64,female,1072237.181,900,estimates,1980
20_69,female,1128161.096,900,estimates,1980
25_49,female,647576.772,900,estimates,1980
25_64,female,879485.693,900,estimates,1980
25_69,female,935409.608,900,estimates,1980
15plus,female,1441924.738,900,estimates,1980
16plus,female,1395857.184,900,estimates,1980
17plus,female,1350858.305,900,estimates,1980
18plus,female,1306962.296,900,estimates,1980
20plus,female,1222540.308,900,estimates,1980
21plus,female,1182048.078,900,estimates,1980
25plus,female,1029788.82,900,estimates,1980
50plus,female,382212.048,900,estimates,1980
60plus,female,212066.898,900,estimates,1980
65plus,female,150303.127,900,estimates,1980
70plus,female,94379.212,900,estimates,1980
75plus,female,51530.527,900,estimates,1980
80plus,female,23528.935,900,estimates,1980
85plus,female,8513.319,900,estimates,1980
90plus,female,2250.358,900,estimates,1980
total,female,2210586.313,900,estimates,1980
0,male,59349.467,900,estimates,1980
0_1,male,113054.617,900,estimates,1980
0_4,male,279506.942,900,estimates,1980
0_14,male,803326.941,900,estimates,1980
