agebroad,gender,percentagetotalpopulation,global,variant,year
17plus,male,78.458,900,medium_variant,2086
18plus,male,77.182,900,medium_variant,2086
20plus,male,74.631,900,medium_variant,2086
21plus,male,73.355,900,medium_variant,2086
25plus,male,68.258,900,medium_variant,2086
50plus,male,36.762,900,medium_variant,2086
60plus,male,25.079,900,medium_variant,2086
65plus,male,19.596,900,medium_variant,2086
70plus,male,14.457,900,medium_variant,2086
75plus,male,9.855,900,medium_variant,2086
80plus,male,6.071,900,medium_variant,2086
85plus,male,3.285,900,medium_variant,2086
90plus,male,1.47,900,medium_variant,2086
total,male,100,900,medium_variant,2086
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2087
0_1,female,2.393,900,medium_variant,2087
0_4,female,6.001,900,medium_variant,2087
0_14,female,18.154,900,medium_variant,2087
0_17,female,21.822,900,medium_variant,2087
0_19,female,24.269,900,medium_variant,2087
0_24,female,30.389,900,medium_variant,2087
3_4,female,2.408,900,medium_variant,2087
3_5,female,3.615,900,medium_variant,2087
3_6,female,4.825,900,medium_variant,2087
4_5,female,2.412,900,medium_variant,2087
4_6,female,3.622,900,medium_variant,2087
5_14,female,12.153,900,medium_variant,2087
5_10,female,7.274,900,medium_variant,2087
5_11,female,8.492,900,medium_variant,2087
6_9,female,4.85,900,medium_variant,2087
6_10,female,6.066,900,medium_variant,2087
6_11,female,7.285,900,medium_variant,2087
6_12,female,8.504,900,medium_variant,2087
7_10,female,4.857,900,medium_variant,2087
7_12,female,7.294,900,medium_variant,2087
11_16,female,7.324,900,medium_variant,2087
11_17,female,8.547,900,medium_variant,2087
11_18,female,9.771,900,medium_variant,2087
12_14,female,3.661,900,medium_variant,2087
12_16,female,6.106,900,medium_variant,2087
12_17,female,7.329,900,medium_variant,2087
12_18,female,8.553,900,medium_variant,2087
13_17,female,6.11,900,medium_variant,2087
13_18,female,7.333,900,medium_variant,2087
13_19,female,8.557,900,medium_variant,2087
15_17,female,3.668,900,medium_variant,2087
18_23,female,7.343,900,medium_variant,2087
15_24,female,12.235,900,medium_variant,2087
15_49,female,42.689,900,medium_variant,2087
15_59,female,54.177,900,medium_variant,2087
15_64,female,59.659,900,medium_variant,2087
20_64,female,53.544,900,medium_variant,2087
20_69,female,58.784,900,medium_variant,2087
25_49,female,30.454,900,medium_variant,2087
25_64,female,47.424,900,medium_variant,2087
25_69,female,52.664,900,medium_variant,2087
15plus,female,81.846,900,medium_variant,2087
16plus,female,80.624,900,medium_variant,2087
17plus,female,79.401,900,medium_variant,2087
18plus,female,78.178,900,medium_variant,2087
20plus,female,75.731,900,medium_variant,2087
21plus,female,74.507,900,medium_variant,2087
25plus,female,69.611,900,medium_variant,2087
50plus,female,39.157,900,medium_variant,2087
60plus,female,27.669,900,medium_variant,2087
65plus,female,22.187,900,medium_variant,2087
70plus,female,16.947,900,medium_variant,2087
75plus,female,12.102,900,medium_variant,2087
80plus,female,7.918,900,medium_variant,2087
85plus,female,4.638,900,medium_variant,2087
90plus,female,2.327,900,medium_variant,2087
total,female,100,900,medium_variant,2087
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2087
0_1,male,2.497,900,medium_variant,2087
0_4,male,6.261,900,medium_variant,2087
0_14,male,18.929,900,medium_variant,2087
0_17,male,22.748,900,medium_variant,2087
0_19,male,25.294,900,medium_variant,2087
0_24,male,31.655,900,medium_variant,2087
3_4,male,2.512,900,medium_variant,2087
3_5,male,3.771,900,medium_variant,2087
3_6,male,5.032,900,medium_variant,2087
4_5,male,2.516,900,medium_variant,2087
4_6,male,3.777,900,medium_variant,2087
5_14,male,12.668,900,medium_variant,2087
5_10,male,7.584,900,medium_variant,2087
5_11,male,8.853,900,medium_variant,2087
6_9,male,5.056,900,medium_variant,2087
6_10,male,6.325,900,medium_variant,2087
6_11,male,7.594,900,medium_variant,2087
6_12,male,8.865,900,medium_variant,2087
7_10,male,5.063,900,medium_variant,2087
7_12,male,7.604,900,medium_variant,2087
11_16,male,7.63,900,medium_variant,2087
11_17,male,8.903,900,medium_variant,2087
11_18,male,10.177,900,medium_variant,2087
12_14,male,3.815,900,medium_variant,2087
12_16,male,6.361,900,medium_variant,2087
12_17,male,7.634,900,medium_variant,2087
12_18,male,8.907,900,medium_variant,2087
13_17,male,6.363,900,medium_variant,2087
13_18,male,7.636,900,medium_variant,2087
13_19,male,8.909,900,medium_variant,2087
15_17,male,3.819,900,medium_variant,2087
18_23,male,7.635,900,medium_variant,2087
15_24,male,12.726,900,medium_variant,2087
15_49,male,44.188,900,medium_variant,2087
15_59,male,55.879,900,medium_variant,2087
15_64,male,61.357,900,medium_variant,2087
20_64,male,54.992,900,medium_variant,2087
20_69,male,60.127,900,medium_variant,2087
25_49,male,31.463,900,medium_variant,2087
25_64,male,48.632,900,medium_variant,2087
25_69,male,53.767,900,medium_variant,2087
15plus,male,81.071,900,medium_variant,2087
16plus,male,79.798,900,medium_variant,2087
17plus,male,78.525,900,medium_variant,2087
18plus,male,77.252,900,medium_variant,2087
20plus,male,74.706,900,medium_variant,2087
21plus,male,73.433,900,medium_variant,2087
25plus,male,68.345,900,medium_variant,2087
50plus,male,36.883,900,medium_variant,2087
60plus,male,25.192,900,medium_variant,2087
65plus,male,19.713,900,medium_variant,2087
70plus,male,14.578,900,medium_variant,2087
75plus,male,9.965,900,medium_variant,2087
80plus,male,6.145,900,medium_variant,2087
85plus,male,3.324,900,medium_variant,2087
90plus,male,1.493,900,medium_variant,2087
total,male,100,900,medium_variant,2087
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2088
0_1,female,2.382,900,medium_variant,2088
0_4,female,5.975,900,medium_variant,2088
0_14,female,18.088,900,medium_variant,2088
0_17,female,21.747,900,medium_variant,2088
0_19,female,24.189,900,medium_variant,2088
0_24,female,30.295,900,medium_variant,2088
3_4,female,2.398,900,medium_variant,2088
3_5,female,3.6,900,medium_variant,2088
3_6,female,4.805,900,medium_variant,2088
4_5,female,2.403,900,medium_variant,2088
4_6,female,3.608,900,medium_variant,2088
5_14,female,12.113,900,medium_variant,2088
5_10,female,7.248,900,medium_variant,2088
5_11,female,8.462,900,medium_variant,2088
6_9,female,4.832,900,medium_variant,2088
6_10,female,6.045,900,medium_variant,2088
6_11,female,7.259,900,medium_variant,2088
6_12,female,8.475,900,medium_variant,2088
7_10,female,4.84,900,medium_variant,2088
7_12,female,7.27,900,medium_variant,2088
11_16,female,7.304,900,medium_variant,2088
11_17,female,8.524,900,medium_variant,2088
11_18,female,9.745,900,medium_variant,2088
12_14,female,3.651,900,medium_variant,2088
12_16,female,6.09,900,medium_variant,2088
12_17,female,7.31,900,medium_variant,2088
12_18,female,8.531,900,medium_variant,2088
13_17,female,6.094,900,medium_variant,2088
13_18,female,7.315,900,medium_variant,2088
13_19,female,8.536,900,medium_variant,2088
15_17,female,3.659,900,medium_variant,2088
18_23,female,7.327,900,medium_variant,2088
15_24,female,12.207,900,medium_variant,2088
15_49,female,42.624,900,medium_variant,2088
15_59,female,54.125,900,medium_variant,2088
15_64,female,59.607,900,medium_variant,2088
20_64,female,53.506,900,medium_variant,2088
20_69,female,58.747,900,medium_variant,2088
25_49,female,30.416,900,medium_variant,2088
25_64,female,47.399,900,medium_variant,2088
25_69,female,52.64,900,medium_variant,2088
15plus,female,81.912,900,medium_variant,2088
16plus,female,80.693,900,medium_variant,2088
17plus,female,79.473,900,medium_variant,2088
18plus,female,78.253,900,medium_variant,2088
20plus,female,75.811,900,medium_variant,2088
21plus,female,74.59,900,medium_variant,2088
25plus,female,69.705,900,medium_variant,2088
50plus,female,39.288,900,medium_variant,2088
60plus,female,27.787,900,medium_variant,2088
65plus,female,22.305,900,medium_variant,2088
70plus,female,17.065,900,medium_variant,2088
75plus,female,12.206,900,medium_variant,2088
80plus,female,7.983,900,medium_variant,2088
85plus,female,4.66,900,medium_variant,2088
90plus,female,2.335,900,medium_variant,2088
total,female,100,900,medium_variant,2088
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2088
0_1,male,2.486,900,medium_variant,2088
0_4,male,6.235,900,medium_variant,2088
0_14,male,18.863,900,medium_variant,2088
0_17,male,22.674,900,medium_variant,2088
0_19,male,25.215,900,medium_variant,2088
0_24,male,31.563,900,medium_variant,2088
3_4,male,2.502,900,medium_variant,2088
3_5,male,3.756,900,medium_variant,2088
3_6,male,5.013,900,medium_variant,2088
4_5,male,2.506,900,medium_variant,2088
4_6,male,3.763,900,medium_variant,2088
5_14,male,12.629,900,medium_variant,2088
5_10,male,7.558,900,medium_variant,2088
5_11,male,8.824,900,medium_variant,2088
6_9,male,5.039,900,medium_variant,2088
6_10,male,6.304,900,medium_variant,2088
6_11,male,7.569,900,medium_variant,2088
6_12,male,8.837,900,medium_variant,2088
7_10,male,5.047,900,medium_variant,2088
7_12,male,7.58,900,medium_variant,2088
11_16,male,7.611,900,medium_variant,2088
11_17,male,8.881,900,medium_variant,2088
11_18,male,10.152,900,medium_variant,2088
12_14,male,3.805,900,medium_variant,2088
12_16,male,6.345,900,medium_variant,2088
12_17,male,7.615,900,medium_variant,2088
12_18,male,8.886,900,medium_variant,2088
13_17,male,6.348,900,medium_variant,2088
13_18,male,7.619,900,medium_variant,2088
13_19,male,8.889,900,medium_variant,2088
15_17,male,3.811,900,medium_variant,2088
18_23,male,7.62,900,medium_variant,2088
15_24,male,12.7,900,medium_variant,2088
15_49,male,44.126,900,medium_variant,2088
15_59,male,55.83,900,medium_variant,2088
15_64,male,61.308,900,medium_variant,2088
20_64,male,54.957,900,medium_variant,2088
20_69,male,60.091,900,medium_variant,2088
25_49,male,31.427,900,medium_variant,2088
25_64,male,48.609,900,medium_variant,2088
25_69,male,53.743,900,medium_variant,2088
15plus,male,81.137,900,medium_variant,2088
16plus,male,79.867,900,medium_variant,2088
17plus,male,78.596,900,medium_variant,2088
18plus,male,77.326,900,medium_variant,2088
20plus,male,74.785,900,medium_variant,2088
21plus,male,73.515,900,medium_variant,2088
25plus,male,68.437,900,medium_variant,2088
50plus,male,37.01,900,medium_variant,2088
60plus,male,25.307,900,medium_variant,2088
65plus,male,19.828,900,medium_variant,2088
70plus,male,14.694,900,medium_variant,2088
75plus,male,10.067,900,medium_variant,2088
80plus,male,6.208,900,medium_variant,2088
85plus,male,3.347,900,medium_variant,2088
90plus,male,1.502,900,medium_variant,2088
total,male,100,900,medium_variant,2088
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2089
0_1,female,2.371,900,medium_variant,2089
0_4,female,5.948,900,medium_variant,2089
0_14,female,18.017,900,medium_variant,2089
0_17,female,21.666,900,medium_variant,2089
0_19,female,24.101,900,medium_variant,2089
0_24,female,30.194,900,medium_variant,2089
3_4,female,2.387,900,medium_variant,2089
3_5,female,3.584,900,medium_variant,2089
3_6,female,4.784,900,medium_variant,2089
4_5,female,2.392,900,medium_variant,2089
4_6,female,3.592,900,medium_variant,2089
5_14,female,12.069,900,medium_variant,2089
5_10,female,7.219,900,medium_variant,2089
5_11,female,8.429,900,medium_variant,2089
6_9,female,4.813,900,medium_variant,2089
6_10,female,6.021,900,medium_variant,2089
6_11,female,7.232,900,medium_variant,2089
6_12,female,8.444,900,medium_variant,2089
7_10,female,4.822,900,medium_variant,2089
7_12,female,7.244,900,medium_variant,2089
11_16,female,7.282,900,medium_variant,2089
11_17,female,8.499,900,medium_variant,2089
11_18,female,9.717,900,medium_variant,2089
12_14,female,3.64,900,medium_variant,2089
12_16,female,6.072,900,medium_variant,2089
12_17,female,7.289,900,medium_variant,2089
12_18,female,8.506,900,medium_variant,2089
13_17,female,6.077,900,medium_variant,2089
13_18,female,7.294,900,medium_variant,2089
13_19,female,8.512,900,medium_variant,2089
15_17,female,3.649,900,medium_variant,2089
18_23,female,7.309,900,medium_variant,2089
15_24,female,12.177,900,medium_variant,2089
15_49,female,42.548,900,medium_variant,2089
15_59,female,54.063,900,medium_variant,2089
15_64,female,59.547,900,medium_variant,2089
20_64,female,53.462,900,medium_variant,2089
20_69,female,58.706,900,medium_variant,2089
25_49,female,30.371,900,medium_variant,2089
25_64,female,47.37,900,medium_variant,2089
25_69,female,52.613,900,medium_variant,2089
15plus,female,81.983,900,medium_variant,2089
16plus,female,80.768,900,medium_variant,2089
17plus,female,79.551,900,medium_variant,2089
18plus,female,78.334,900,medium_variant,2089
20plus,female,75.899,900,medium_variant,2089
21plus,female,74.681,900,medium_variant,2089
25plus,female,69.806,900,medium_variant,2089
50plus,female,39.436,900,medium_variant,2089
60plus,female,27.921,900,medium_variant,2089
65plus,female,22.436,900,medium_variant,2089
70plus,female,17.193,900,medium_variant,2089
75plus,female,12.32,900,medium_variant,2089
80plus,female,8.055,900,medium_variant,2089
85plus,female,4.682,900,medium_variant,2089
90plus,female,2.332,900,medium_variant,2089
total,female,100,900,medium_variant,2089
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2089
0_1,male,2.475,900,medium_variant,2089
0_4,male,6.208,900,medium_variant,2089
0_14,male,18.793,900,medium_variant,2089
0_17,male,22.595,900,medium_variant,2089
0_19,male,25.13,900,medium_variant,2089
0_24,male,31.465,900,medium_variant,2089
3_4,male,2.491,900,medium_variant,2089
3_5,male,3.74,900,medium_variant,2089
3_6,male,4.992,900,medium_variant,2089
4_5,male,2.496,900,medium_variant,2089
4_6,male,3.748,900,medium_variant,2089
5_14,male,12.586,900,medium_variant,2089
5_10,male,7.53,900,medium_variant,2089
5_11,male,8.792,900,medium_variant,2089
6_9,male,5.02,900,medium_variant,2089
6_10,male,6.28,900,medium_variant,2089
6_11,male,7.542,900,medium_variant,2089
6_12,male,8.806,900,medium_variant,2089
7_10,male,5.029,900,medium_variant,2089
7_12,male,7.554,900,medium_variant,2089
11_16,male,7.59,900,medium_variant,2089
11_17,male,8.858,900,medium_variant,2089
11_18,male,10.125,900,medium_variant,2089
12_14,male,3.794,900,medium_variant,2089
12_16,male,6.328,900,medium_variant,2089
12_17,male,7.596,900,medium_variant,2089
12_18,male,8.863,900,medium_variant,2089
13_17,male,6.332,900,medium_variant,2089
13_18,male,7.6,900,medium_variant,2089
13_19,male,8.868,900,medium_variant,2089
15_17,male,3.802,900,medium_variant,2089
18_23,male,7.604,900,medium_variant,2089
15_24,male,12.672,900,medium_variant,2089
15_49,male,44.057,900,medium_variant,2089
15_59,male,55.778,900,medium_variant,2089
15_64,male,61.26,900,medium_variant,2089
20_64,male,54.923,900,medium_variant,2089
20_69,male,60.061,900,medium_variant,2089
25_49,male,31.386,900,medium_variant,2089
25_64,male,48.588,900,medium_variant,2089
25_69,male,53.726,900,medium_variant,2089
15plus,male,81.207,900,medium_variant,2089
16plus,male,79.94,900,medium_variant,2089
17plus,male,78.673,900,medium_variant,2089
18plus,male,77.405,900,medium_variant,2089
20plus,male,74.87,900,medium_variant,2089
21plus,male,73.602,900,medium_variant,2089
25plus,male,68.535,900,medium_variant,2089
50plus,male,37.149,900,medium_variant,2089
60plus,male,25.429,900,medium_variant,2089
65plus,male,19.947,900,medium_variant,2089
70plus,male,14.809,900,medium_variant,2089
75plus,male,10.166,900,medium_variant,2089
80plus,male,6.266,900,medium_variant,2089
85plus,male,3.359,900,medium_variant,2089
90plus,male,1.495,900,medium_variant,2089
total,male,100,900,medium_variant,2089
"Region, subregion, country or area *",female,WORLD,900,constant_fertility,2090
